index,preset,qp,seq_name,Ir,Dr,Dw,I1mr,D1mr,D1mw,ILmr,DLmr,DLmw,Bc,Bcm,Bi,Bim,E_hw_slow,config,path,__qp_int
262,superfast,22,TimeLapse_4k,3810000000000.0,1010000000000.0,472000000000.0,26865517595,10604394706,6377270283,1870249,201429407,285013232,245000000000.0,23178273108,24768937615,2454420075,8.4907,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp22_TimeLapse_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,22
263,superfast,22,ToddlerFountain_2k,1270000000000.0,322000000000.0,148000000000.0,7348543844,2592666839,1779814893,235308,36236342,72736944,86452838689.0,9019138284,7260265890,636836647,7.1011,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp22_ToddlerFountain_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,22
264,superfast,22,TreesAndGrass_2k,1400000000000.0,345000000000.0,156000000000.0,7354127839,2617097617,1791688810,237536,36978825,74995299,97635594286.0,9851744470,7574713290,636625110,7.2048,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp22_TreesAndGrass_1920_1080_30fps_8bit_1920x1080_30fps_130f.out,22
265,superfast,22,TunnelFlag_2k,1080000000000.0,280000000000.0,130000000000.0,7160917836,2467183951,1723071598,229752,35561674,70879405,70918637164.0,7118033708,6645042156,616709672,6.8743,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp22_TunnelFlag_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,22
266,superfast,22,Vertical_bees_2k,883000000000.0,236000000000.0,111000000000.0,6721657203,1727866796,1429948206,211995,32261761,68260827,56005209750.0,5193182961,5957048938,607087409,6.4007,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp22_Vertical_bees_1080x1920_2997_1080x1920_30fps_130f.out,22
267,superfast,22,Vertical_Carnaby_2k,779000000000.0,211000000000.0,99618936894.0,6398650026,1665425827,1402145777,222200,32785150,67981187,48240777151.0,4217065269,5505132130,591249097,6.3932,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp22_Vertical_Carnaby_1080x1920_5994_1080x1920_60fps_130f.out,22
268,superfast,22,WalkingInStreet_2k,800000000000.0,195000000000.0,87365611237.0,4365604963,1308829438,964888897,194590,21240418,37864338,56583796744.0,5842940404,4207460475,346354485,7.2554,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp22_WalkingInStreet_1920x1080_30fps_1920x1080_30fps_130f.out,22
269,superfast,22,WorldCup_2k,783000000000.0,211000000000.0,98907293476.0,6289783568,2200318643,1616337480,220721,34928069,60217547,48973748682.0,4322731995,5471569658,588163729,6.3279,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp22_WorldCup_1920x1080_30p_1920x1080_30fps_130f.out,22
270,superfast,22,WorldCup_far_2k,1040000000000.0,271000000000.0,126000000000.0,7144668354,2407621081,1696311866,242641,34933147,69989744,68315408805.0,6974096649,6472700681,610932288,7.0555,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp22_WorldCup_far_1920x1080_30p_1920x1080_30fps_130f.out,22
271,superfast,27,Aerial3200_2k,1050000000000.0,277000000000.0,131000000000.0,7194568723,2580216641,1776602157,231620,35448958,70245539,68140123636.0,6651427796,6711232649,635149752,6.3714,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_Aerial3200_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
272,superfast,27,Boat_2k,1120000000000.0,290000000000.0,134000000000.0,7059392487,2532338084,1760981085,223062,36052387,71836592,74500133451.0,7566716309,6808429138,621488932,6.8668,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_Boat_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
273,superfast,27,BoxingPractice_4k,3220000000000.0,876000000000.0,413000000000.0,25284699453,10258681709,6252684962,1864438,199563220,278128867,203000000000.0,16950750122,22742677702,2433771885,13.0487,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_BoxingPractice_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
274,superfast,27,Crosswalk_4k,3100000000000.0,850000000000.0,402000000000.0,24367038179,10263213548,6261931468,1865156,199583746,275677004,197000000000.0,14928382402,22568767004,2482941033,12.9287,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_Crosswalk_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
275,superfast,27,CrowdRun_1080p50,1250000000000.0,320000000000.0,147000000000.0,7317510406,2622011085,1789945051,223160,36607630,72887767,85150342554.0,8723778619,7260117426,638331855,7.0286,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_CrowdRun_1920x1080p50_1920x1080_50fps_130f.out,27
276,superfast,27,DinnerSceneCropped_2k,980000000000.0,262000000000.0,123000000000.0,6940682311,2570113860,1769129778,233661,34805420,68986988,63153544377.0,5645760384,6405175484,638297248,6.3581,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_DinnerSceneCropped_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,27
277,superfast,27,FoodMarket2_4k,3460000000000.0,935000000000.0,443000000000.0,27297874975,10566319088,6404157783,1887927,201054075,279962610,216000000000.0,19180542415,23932843039,2478149256,13.2135,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_FoodMarket2_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
278,superfast,27,FoodMarket_2k,954000000000.0,255000000000.0,120000000000.0,6861741241,2514451071,1749948427,225386,32508236,56269695,61299500173.0,5586523249,6318040501,629216567,6.3553,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_FoodMarket_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
279,superfast,27,MeridianTalk_sdr_2k,778000000000.0,212000000000.0,99888749197.0,5998327030,2301857517,1661743433,216436,32506094,56078096,49413527929.0,3897843995,5590349620,608925405,6.3492,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_MeridianTalk_sdr_1920x1080p_5994_8bit_1920x1080_60fps_130f.out,27
280,superfast,27,Motorcycle_2k,1030000000000.0,266000000000.0,123000000000.0,6844737535,2393851265,1703230878,219809,33045254,57279940,67750200758.0,6642188318,6350571950,611574161,7.0063,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_Motorcycle_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,27
281,superfast,27,MountainBike_2k,1050000000000.0,273000000000.0,127000000000.0,6980504764,2451783333,1728947211,224196,33181562,57325356,69421538655.0,6871929981,6492911607,617005019,7.0351,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_MountainBike_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,27
282,superfast,27,Neon1224_4k,2990000000000.0,815000000000.0,382000000000.0,23874997651,9814068294,6087065191,1881003,199262410,276539295,187000000000.0,15432967295,21525320976,2357035771,12.9711,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_Neon1224_3840x2160_2997fps_3840x2160_30fps_130f.out,27
283,superfast,27,NocturneDance_4k,3140000000000.0,852000000000.0,401000000000.0,25755899117,10231771939,6257796846,1863328,200079680,278355973,194000000000.0,16828865543,22189568907,2395315737,13.2943,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_NocturneDance_3840x2160p_8bit_60fps_3840x2160_60fps_130f.out,27
284,superfast,27,OldTownCross_1080p50,1170000000000.0,306000000000.0,142000000000.0,7294681068,2618768066,1798673582,225859,32554221,56921846,78090144074.0,7676236711,7027683896,640566137,7.1214,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_OldTownCross_1920x1080p50_1920x1080_50fps_130f.out,27
285,superfast,27,PedestrianArea_1080p25,819000000000.0,222000000000.0,105000000000.0,6421456548,2326959215,1668028897,231271,34985526,68025484,51515484196.0,4443423425,5729920645,606250199,6.3449,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_PedestrianArea_1920x1080p25_1920x1080_25fps_130f.out,27
286,superfast,27,PierSeaSide_4k,3140000000000.0,853000000000.0,401000000000.0,23560381365,9767387541,6099810114,1600791,165551503,211895561,198000000000.0,16467908308,22310979293,2396057052,13.27,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_PierSeaSide_3840x2160_2997fps_8bit_420_3840x2160_30fps_130f.out,27
287,superfast,27,RitualDance_2k,717000000000.0,195000000000.0,91224051025.0,5701054483,2091652944,1572596633,227033,35210927,67538035,44856703051.0,3672681544,5216344296,575720372,6.3314,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_RitualDance_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
288,superfast,27,Riverbed_1080p25,958000000000.0,257000000000.0,122000000000.0,7135580074,2536193424,1762267003,225980,32780800,56403484,60581899439.0,5636659035,6408641992,630678054,6.4041,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_Riverbed_1920x1080p25_1920x1080_25fps_130f.out,27
289,superfast,27,RushFieldCuts_2k,1030000000000.0,272000000000.0,127000000000.0,7068700916,2483868074,1735010529,225234,33632028,57292827,67133012639.0,6569885829,6545449474,623241549,7.0206,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_RushFieldCuts_1920x1080_2997_1920x1080_30fps_130f.out,27
290,superfast,27,Skater227_2k,677000000000.0,187000000000.0,87498371364.0,5450536791,2143351457,1603392132,216654,34351025,66627339,41888362296.0,3036939606,5121607399,584881825,6.3504,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_Skater227_1920x1080_30fps_1920x1080_30fps_130f.out,27
291,superfast,27,Tango_4k,3400000000000.0,925000000000.0,437000000000.0,25987841688,10529667676,6364194048,1902247,200975641,279759358,217000000000.0,17776230464,23793308424,2511502391,13.3681,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_Tango_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
292,superfast,27,TimeLapse_4k,3250000000000.0,879000000000.0,413000000000.0,25150290004,10120453664,6216803059,1833010,198941530,277830744,204000000000.0,17681083660,22703480869,2401244465,13.0925,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_TimeLapse_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,27
293,superfast,27,ToddlerFountain_2k,1070000000000.0,279000000000.0,129000000000.0,6941690604,2509547702,1750255891,231984,32690362,56954887,71042128560.0,6995909880,6624125646,625373172,7.0285,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_ToddlerFountain_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,27
294,superfast,27,TreesAndGrass_2k,1250000000000.0,316000000000.0,144000000000.0,7162394551,2573306395,1780835737,236568,33641707,58663711,85884457433.0,8719305362,7173817384,633352689,7.1124,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_TreesAndGrass_1920_1080_30fps_8bit_1920x1080_30fps_130f.out,27
295,superfast,27,TunnelFlag_2k,914000000000.0,243000000000.0,114000000000.0,6802834425,2361537251,1682018596,223480,35275307,69304939,58617961052.0,5517131626,6057372973,607868145,6.3523,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_TunnelFlag_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,27
296,superfast,27,Vertical_bees_2k,796000000000.0,215000000000.0,101000000000.0,6384683678,1656912259,1403009677,208013,32263754,67513985,49730668025.0,4343607494,5603316216,598004445,6.3751,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_Vertical_bees_1080x1920_2997_1080x1920_30fps_130f.out,27
297,superfast,27,Vertical_Carnaby_2k,707000000000.0,193000000000.0,90856208712.0,5967255201,1586075306,1372471339,228172,32792924,67705839,43312045567.0,3516940444,5198371879,579854788,6.4061,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_Vertical_Carnaby_1080x1920_5994_1080x1920_60fps_130f.out,27
298,superfast,27,WalkingInStreet_2k,1240000000000.0,311000000000.0,141000000000.0,7387265385,2256603209,1637379956,330014,36498572,73706370,85556365379.0,8933514942,6904426340,588382869,7.2329,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_WalkingInStreet_1920x1080_30fps_1920x1080_30fps_130f.out,27
299,superfast,27,WorldCup_2k,706000000000.0,193000000000.0,89873792267.0,5835103200,2126637176,1591240683,214075,34409722,59778686,43698018329.0,3583389682,5149850736,575412043,6.3472,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_WorldCup_1920x1080_30p_1920x1080_30fps_130f.out,27
300,superfast,27,WorldCup_far_2k,923000000000.0,245000000000.0,115000000000.0,6874587264,2336529223,1671330163,235892,34671542,68834588,59098606730.0,5762586901,6063462758,605783075,7.0531,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp27_WorldCup_far_1920x1080_30p_1920x1080_30fps_130f.out,27
301,superfast,32,Aerial3200_2k,885000000000.0,238000000000.0,113000000000.0,6746495405,2466383456,1727217665,229385,35397066,68988216,56033137939.0,4970823031,6058669904,621130088,6.3725,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_Aerial3200_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
302,superfast,32,Boat_2k,974000000000.0,257000000000.0,120000000000.0,6784636359,2474255800,1730786435,227036,35396866,69914746,63088331680.0,6035685957,6318740144,613953713,6.3672,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_Boat_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
303,superfast,32,BoxingPractice_4k,2800000000000.0,770000000000.0,361000000000.0,22351678414,9611502669,6026932649,1857523,198197311,273757465,174000000000.0,13200609958,20832490964,2349274074,13.0006,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_BoxingPractice_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,32
304,superfast,32,Crosswalk_4k,2760000000000.0,764000000000.0,358000000000.0,21290882555,9574674209,6001862775,1871546,198226083,272175493,174000000000.0,12179603941,20933515223,2384001651,12.9114,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_Crosswalk_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,32
305,superfast,32,CrowdRun_1080p50,1050000000000.0,275000000000.0,128000000000.0,6867109107,2518215320,1742897293,223748,35558139,70409288,69031379318.0,6706515683,6587359514,627866923,7.072,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_CrowdRun_1920x1080p50_1920x1080_50fps_130f.out,32
306,superfast,32,DinnerSceneCropped_2k,742000000000.0,204000000000.0,95995306671.0,5712013273,2269288951,1654693313,217719,35032083,67881476,47440398180.0,3473854998,5488475794,612313232,6.2705,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_DinnerSceneCropped_1920x1080_2997fps_8bit_420_1920x1080_30fps_130f.out,32
307,superfast,32,FoodMarket2_4k,3060000000000.0,837000000000.0,395000000000.0,25476366330,10240503697,6256973346,1874428,199021873,276169274,189000000000.0,15498919640,22138431915,2419032899,13.2082,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_FoodMarket2_3840x2160_5994fps_8bit_420_3840x2160_60fps_130f.out,32
308,superfast,32,FoodMarket_2k,793000000000.0,216000000000.0,102000000000.0,6201906076,2310702317,1674840811,213408,32437973,56009135,50044915467.0,4072675722,5669806308,610245726,6.3658,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_FoodMarket_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
309,superfast,32,MeridianTalk_sdr_2k,685000000000.0,189000000000.0,88392455914.0,5381271610,2111286182,1596878573,217007,31652111,55419125,42774193504.0,3105642334,5156054930,587131730,6.3348,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_MeridianTalk_sdr_1920x1080p_5994_8bit_1920x1080_60fps_130f.out,32
310,superfast,32,Motorcycle_2k,909000000000.0,240000000000.0,111000000000.0,6476648261,2285144917,1656350210,220073,32729927,56600596,58953400319.0,5558363045,5919718542,599739140,7.0665,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_Motorcycle_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,32
311,superfast,32,MountainBike_2k,930000000000.0,246000000000.0,114000000000.0,6675581831,2368427829,1693810585,219909,32907590,56943684,60137287610.0,5679090967,6051957313,606971730,6.9826,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_MountainBike_1920x1080_30fps_8bit_1920x1080_30fps_130f.out,32
312,superfast,32,Neon1224_4k,2710000000000.0,742000000000.0,346000000000.0,21952963538,9458760412,5962023218,1909070,197714398,273223843,167000000000.0,12896479978,20158582858,2281811407,12.957,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_Neon1224_3840x2160_2997fps_3840x2160_30fps_130f.out,32
313,superfast,32,NocturneDance_4k,2780000000000.0,761000000000.0,356000000000.0,23486172287,9831892761,6114251118,1854871,197671964,272655437,170000000000.0,13489901973,20444046880,2311511346,13.2215,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_NocturneDance_3840x2160p_8bit_60fps_3840x2160_60fps_130f.out,32
314,superfast,32,OldTownCross_1080p50,1070000000000.0,284000000000.0,123000000000.0,10625480118,2235114722,1636371001,230066,30581490,53723791,57205908137.0,4914459120,5987409658,617302500,6.3166,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_OldTownCross_1920x1080p50_1920x1080_50fps_130f.out,32
315,superfast,32,PedestrianArea_1080p25,716000000000.0,196000000000.0,92025316191.0,5861402639,2200039905,1620637903,237921,34461821,66947269,44388644547.0,3485513355,5269454724,589030163,6.359,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_PedestrianArea_1920x1080p25_1920x1080_25fps_130f.out,32
316,superfast,32,PierSeaSide_4k,2770000000000.0,759000000000.0,355000000000.0,21772158208,9383478798,5968246860,1602767,165448073,211499884,171000000000.0,13232356849,20516521649,2306380632,13.3017,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_PierSeaSide_3840x2160_2997fps_8bit_420_3840x2160_30fps_130f.out,32
317,superfast,32,RitualDance_2k,658000000000.0,181000000000.0,84198379744.0,5344533682,2005517563,1541189861,233396,34444950,66986321,40726876765.0,3126111483,4947850781,563339467,6.3146,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_RitualDance_1920x1080_5994_8bit_420_1920x1080_60fps_130f.out,32
318,superfast,32,Riverbed_1080p25,824000000000.0,224000000000.0,106000000000.0,6698902604,2394011657,1708584321,224936,33021328,56218126,51298799533.0,4340845922,5848839551,617468188,6.3958,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_Riverbed_1920x1080p25_1920x1080_25fps_130f.out,32
319,superfast,32,RushFieldCuts_2k,893000000000.0,238000000000.0,112000000000.0,6673003790,2403794267,1698155777,228735,35414368,69269333,56697568724.0,5215148275,5992946636,611155425,7.0422,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_RushFieldCuts_1920x1080_2997_1920x1080_30fps_130f.out,32
320,superfast,32,Skater227_2k,627000000000.0,173000000000.0,80587065226.0,5040196594,2021345847,1558378493,219755,34825291,66870143,38409446208.0,2672411195,4835611588,563392102,6.3241,A,H:\valgrind\default\callgrind_Default_1T_superfast_qp32_Skater227_1920x1080_30fps_1920x1080_30fps_130f.out,32
