config,preset,qp,video_name,width,height,fps,frames,E_hw_slow,L1_dcache_load_misses:u,L1_dcache_loads:u,L1_dcache_stores:u,L1_icache_load_misses:u,LLC_load_misses:u,LLC_loads:u,LLC_store_misses:u,LLC_stores:u,branch_instructions:u,branch_misses:u,cache_misses:u,cache_references:u,cycles:u,dTLB_load_misses:u,dTLB_loads:u,dTLB_store_misses:u,dTLB_stores:u,instructions:u
disfilter,superfast,27,Motorcycle_1920x1080_30fps_8bit,1920,1080,30,130,7.0063,4777136463,2.66E+11,1.19E+11,2796030749,55443138,475819324,58789828,319703990,1.00E+11,4714866668,115902482,2171204742,5.81E+11,33432398,2.65E+11,7558397,1.19E+11,1.01E+12
disfilter,superfast,32,Motorcycle_1920x1080_30fps_8bit,1920,1080,30,130,7.0665,4547601470,2.39E+11,1.08E+11,2626584056,47241269,474561274,52236163,309531363,88579656651,3782649954,100609758,2035657915,5.08E+11,29029423,2.39E+11,7586934,1.08E+11,8.98E+11
disfilter,superfast,37,Motorcycle_1920x1080_30fps_8bit,1920,1080,30,130,6.3269,4404712020,2.17E+11,98460890649,2511331894,43408441,434768512,49203226,304170371,78941788730,3004460450,92999110,2010717493,4.48E+11,25365571,2.17E+11,7016056,98298075215,8.01E+11
disfilter,veryfast,22,Motorcycle_1920x1080_30fps_8bit,1920,1080,30,130,7.0665,4701413461,3.03E+11,1.35E+11,2986452551,78216601,518230995,92296430,412939569,1.16E+11,5685779941,170513737,2305994004,6.78E+11,34258280,3.02E+11,12883714,1.35E+11,1.17E+12
disfilter,veryfast,27,Motorcycle_1920x1080_30fps_8bit,1920,1080,30,130,7.0063,4599086258,2.74E+11,1.23E+11,2794633662,73110595,500607923,84940426,399123930,1.03E+11,4781945658,158009917,2200308984,5.99E+11,31083454,2.74E+11,11598870,1.23E+11,1.05E+12
disfilter,veryfast,32,Motorcycle_1920x1080_30fps_8bit,1920,1080,30,130,7.0665,4387691728,2.46E+11,1.11E+11,2667746993,69918732,494010286,78945792,394951702,91359951214,3905626976,148384677,2197997341,5.25E+11,30936713,2.46E+11,10548403,1.11E+11,9.24E+11
disfilter,veryfast,37,Motorcycle_1920x1080_30fps_8bit,1920,1080,30,130,6.3269,4281365177,2.23E+11,1.01E+11,2453757301,59662819,454955917,68961476,376203493,81337592793,3057053320,128235642,2013624820,4.58E+11,25615277,2.23E+11,9439864,1.01E+11,8.24E+11
default,faster,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,4939974417,3.23E+11,1.44E+11,2938267607,105885363,564451002,92464876,408674890,1.24E+11,6068115680,201142125,2267694180,7.18E+11,34588294,3.23E+11,12086908,1.44E+11,1.25E+12
default,faster,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4869843298,2.93E+11,1.32E+11,2794077032,102909767,549818166,85578946,398943177,1.10E+11,5079946345,188853591,2178444196,6.36E+11,32329992,2.93E+11,11233233,1.32E+11,1.11E+12
default,faster,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4673221997,2.62E+11,1.19E+11,2618975869,97060450,574503822,80173517,400774512,96751213678,4099249578,177742500,2259180965,5.53E+11,31570030,2.62E+11,11627086,1.19E+11,9.82E+11
default,faster,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4543798141,2.36E+11,1.07E+11,2562615794,90230274,526538022,73632804,389469646,85626414818,3217006908,163086228,2217882923,4.85E+11,24547009,2.36E+11,8720222,1.07E+11,8.71E+11
default,fast,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,4942990857,3.23E+11,1.44E+11,3004458777,108230434,573854971,93634155,414873562,1.23E+11,6088063409,201295302,2339583525,7.21E+11,33793229,3.23E+11,11831362,1.44E+11,1.25E+12
default,fast,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4855385154,2.93E+11,1.32E+11,2767475198,102536556,535030870,87394729,393830205,1.10E+11,5102174663,188551403,2136198071,6.34E+11,36070673,2.92E+11,10838127,1.31E+11,1.11E+12
default,fast,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4768077829,2.63E+11,1.19E+11,2615494188,100820559,524541883,79474213,391476495,96742779805,4116923495,180381581,2147650323,5.52E+11,31104914,2.62E+11,10374264,1.19E+11,9.81E+11
default,fast,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4557277473,2.36E+11,1.07E+11,2474274456,91831198,541062201,72498013,390861098,85727238720,3215543238,164792575,2155023758,4.83E+11,30397781,2.36E+11,10103206,1.07E+11,8.71E+11
default,superfast,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,5080784627,3.04E+11,1.36E+11,3053254273,62392088,506907301,63870987,328022795,1.16E+11,5870709614,127673933,2217146950,6.85E+11,32105595,3.04E+11,8942849,1.36E+11,1.18E+12
default,superfast,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4953889066,2.76E+11,1.24E+11,2788962506,58227252,488081875,59241556,313782819,1.04E+11,4919200908,116978072,2076288997,6.00E+11,32521629,2.75E+11,8262323,1.24E+11,1.05E+12
default,superfast,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4748261630,2.48E+11,1.12E+11,2775742211,54713298,482469277,53348877,314089169,91555441736,3948538662,108827471,2142127732,5.28E+11,28298169,2.48E+11,6815533,1.12E+11,9.28E+11
default,superfast,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4612980258,2.24E+11,1.02E+11,2450216775,51839077,443580476,48270538,293471990,81372263037,3127706777,101937233,1913898915,4.60E+11,35486161,2.24E+11,6679825,1.02E+11,8.26E+11
default,veryfast,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,4951898634,3.23E+11,1.44E+11,2948095427,108117399,565855341,92240840,413456798,1.24E+11,6098118577,201524277,2299477230,7.20E+11,34383859,3.23E+11,12100690,1.44E+11,1.25E+12
default,veryfast,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4856448832,2.93E+11,1.32E+11,2837262924,101298339,560338489,87181942,413575012,1.10E+11,5102355131,187916887,2288642513,6.36E+11,29771440,2.93E+11,10527952,1.32E+11,1.11E+12
default,veryfast,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4647716940,2.62E+11,1.19E+11,2557787734,93734724,508536288,77777676,385649157,96829017013,4097945608,174522683,2092669750,5.51E+11,29494201,2.62E+11,10097222,1.19E+11,9.82E+11
default,veryfast,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4538555214,2.36E+11,1.07E+11,2386340771,88612680,498470434,69395131,371413254,85598290184,3209301513,160199836,2023481753,4.81E+11,28045714,2.36E+11,8485406,1.07E+11,8.71E+11
hwlike,faster,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,4896730714,3.21E+11,1.43E+11,2994311541,105335955,562444147,93640790,413617843,1.22E+11,6063522028,196388169,2358361797,7.14E+11,32151161,3.20E+11,12154216,1.43E+11,1.24E+12
hwlike,faster,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4798502780,2.90E+11,1.31E+11,2774666597,97824762,543857443,85889579,401211083,1.09E+11,5062576282,182464539,2199742883,6.30E+11,30298047,2.90E+11,10559663,1.30E+11,1.10E+12
hwlike,faster,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4598749379,2.60E+11,1.18E+11,2769235707,93345488,529118433,78702890,396348448,95845704307,4076039145,169757304,2237940663,5.53E+11,29994601,2.60E+11,9957448,1.17E+11,9.72E+11
hwlike,faster,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4513174101,2.34E+11,1.06E+11,2549858295,89218955,514339614,71939416,387498780,84842861260,3235548773,163631902,2144144126,4.82E+11,26905984,2.34E+11,9343584,1.06E+11,8.62E+11
hwlike,fast,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,4897902591,3.20E+11,1.43E+11,2997795291,104385819,563473387,93582046,417609326,1.23E+11,6061089555,197657122,2312235198,7.18E+11,37300743,3.20E+11,12229309,1.43E+11,1.24E+12
hwlike,fast,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4806602877,2.90E+11,1.31E+11,2916179461,98160030,546446561,86838776,407347594,1.09E+11,5073555789,183155433,2324355281,6.33E+11,33896618,2.90E+11,11331046,1.30E+11,1.10E+12
hwlike,fast,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4602429427,2.60E+11,1.18E+11,2719506309,92198588,527052854,78803221,396381255,95844244162,4070058650,170503252,2181680775,5.51E+11,29265519,2.60E+11,10147888,1.17E+11,9.72E+11
hwlike,fast,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4495994038,2.34E+11,1.06E+11,2574184103,86381193,511736607,71754635,389818698,84873640063,3215537235,159634318,2202021408,4.82E+11,30398077,2.34E+11,8970407,1.06E+11,8.62E+11
hwlike,superfast,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,5223707936,3.11E+11,1.39E+11,3059854047,78679291,536267373,63331294,327596339,1.19E+11,5893150649,142291673,2281735277,6.95E+11,32714460,3.11E+11,8484248,1.39E+11,1.20E+12
hwlike,superfast,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,5099216679,2.82E+11,1.27E+11,2894443661,78814985,521866042,61655909,332160473,1.05E+11,4985640668,140017286,2252936641,6.15E+11,38045261,2.81E+11,8494395,1.27E+11,1.07E+12
hwlike,superfast,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4886341571,2.53E+11,1.15E+11,2608577519,68485906,478247450,54161042,303598683,93072593361,3962004927,124707858,1974887398,5.34E+11,31046595,2.53E+11,6783957,1.15E+11,9.45E+11
hwlike,superfast,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4745712939,2.28E+11,1.04E+11,2485821756,66362785,478677926,51987803,302661675,82613837872,3131465522,117406481,1978757478,4.67E+11,29270952,2.28E+11,6385280,1.04E+11,8.40E+11
hwlike,veryfast,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,4892546423,3.20E+11,1.43E+11,2925132295,102133131,553326894,91610858,408734495,1.22E+11,6036789227,194444342,2245514278,7.12E+11,30404066,3.20E+11,12048259,1.43E+11,1.24E+12
hwlike,veryfast,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4817892834,2.90E+11,1.31E+11,2908834366,102193508,571934769,88194684,408145106,1.09E+11,5117109963,191309715,2327600281,6.36E+11,34044479,2.90E+11,11805073,1.30E+11,1.10E+12
hwlike,veryfast,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4591271957,2.60E+11,1.18E+11,2706823057,91730425,527059201,78302451,392489060,95849417723,4061916160,170164633,2195201610,5.51E+11,29512264,2.60E+11,9480890,1.17E+11,9.72E+11
hwlike,veryfast,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4488693895,2.34E+11,1.06E+11,2499949118,85139733,499097234,69307913,374939617,84822844203,3191035314,154334452,2062738596,4.81E+11,27810996,2.34E+11,9213680,1.06E+11,8.62E+11
disfilter,faster,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,4787949792,3.12E+11,1.39E+11,2989446493,80238921,528658167,93912457,411262114,1.19E+11,5999264321,172113659,2257446940,7.01E+11,33452372,3.11E+11,12851884,1.39E+11,1.21E+12
disfilter,faster,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4689804612,2.83E+11,1.27E+11,2880467769,73211550,525185638,87622510,409906175,1.06E+11,5023262550,160900265,2260445271,6.19E+11,32507883,2.82E+11,12445583,1.27E+11,1.08E+12
disfilter,faster,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4486667557,2.54E+11,1.15E+11,2715869101,67091624,493717624,76454700,400729215,93846049478,4023107811,145102831,2145213451,5.41E+11,28812349,2.53E+11,10168226,1.15E+11,9.49E+11
disfilter,faster,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4382705276,2.29E+11,1.04E+11,2469147761,60646775,467561651,68799483,380819060,83203878336,3142729451,131004612,2038632169,4.68E+11,23932922,2.28E+11,9165063,1.04E+11,8.43E+11
disfilter,fast,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,4774538923,3.12E+11,1.39E+11,3065691057,79136850,533296761,94138699,414295099,1.20E+11,5992502066,172693220,2346797683,7.00E+11,36638546,3.12E+11,12889008,1.39E+11,1.21E+12
disfilter,fast,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4696381287,2.83E+11,1.27E+11,2880722981,72611080,522857568,86583419,407381478,1.06E+11,5015454937,159196948,2290444757,6.18E+11,30578834,2.82E+11,11573398,1.27E+11,1.08E+12
disfilter,fast,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4492735436,2.54E+11,1.15E+11,2666264275,66471121,490925706,75961833,390149283,93854027980,4018302979,142690089,2104091298,5.38E+11,27202642,2.53E+11,10445695,1.15E+11,9.49E+11
disfilter,fast,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4383210791,2.28E+11,1.04E+11,2507306663,61187914,480503231,69839161,380478145,83104877061,3143031873,130609377,2060979566,4.70E+11,31711509,2.28E+11,9599326,1.04E+11,8.43E+11
disfilter,superfast,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,5021841436,3.02E+11,1.35E+11,2976113974,55611232,507023040,64715895,332282754,1.15E+11,5828598545,118523805,2193899727,6.76E+11,30607039,3.01E+11,8230899,1.34E+11,1.17E+12
disfilter,superfast,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4912873569,2.73E+11,1.23E+11,2814511184,52124574,469368418,58173778,313847324,1.03E+11,4881625037,111024562,2006841769,5.98E+11,31463157,2.73E+11,8447589,1.23E+11,1.04E+12
disfilter,superfast,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4694992370,2.45E+11,1.11E+11,2710567106,47744363,476822929,54668927,314996801,90653740100,3923234048,101964242,2083451027,5.21E+11,28142948,2.45E+11,6879323,1.11E+11,9.18E+11
disfilter,superfast,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4545356690,2.22E+11,1.01E+11,2597926986,43502612,465884482,48834608,307369956,80531707800,3093898619,94069436,2031359251,4.57E+11,28174653,2.21E+11,7989275,1.01E+11,8.17E+11
disfilter,veryfast,22,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0957,4784673939,3.12E+11,1.39E+11,3037459083,78416535,544209075,94623225,415178038,1.20E+11,5986190679,174439583,2355467703,7.00E+11,34015994,3.12E+11,12958422,1.39E+11,1.21E+12
disfilter,veryfast,27,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,7.0351,4782427570,2.83E+11,1.27E+11,2684949627,78718775,491846932,86264782,397330513,1.06E+11,5017940003,166855758,2119807661,6.16E+11,31299704,2.82E+11,11099700,1.27E+11,1.08E+12
disfilter,veryfast,32,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.9826,4485895688,2.54E+11,1.15E+11,2672181474,66008947,493768182,76455320,391375513,93704939975,4014179906,142469396,2113059579,5.38E+11,28076738,2.53E+11,10297897,1.15E+11,9.49E+11
disfilter,veryfast,37,MountainBike_1920x1080_30fps_8bit,1920,1080,30,130,6.3469,4486799240,2.28E+11,1.04E+11,2495387515,66217157,473486303,72110706,386606271,83175711340,3160839354,139427081,2062415073,4.70E+11,25984038,2.28E+11,9582325,1.04E+11,8.42E+11
default,faster,22,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.4567,10002091162,6.06E+11,2.70E+11,6386981519,217644840,1158259287,174574821,889643063,2.29E+11,8883962249,394298299,4837439728,1.30E+12,47284607,6.06E+11,19568116,2.69E+11,2.32E+12
default,faster,27,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.9711,10004420908,5.68E+11,2.54E+11,6210559276,209907035,1118269087,163386061,860880914,2.11E+11,7659808890,374142490,4685439615,1.20E+12,46652394,5.68E+11,18456746,2.54E+11,2.14E+12
default,faster,32,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.957,9754751630,5.33E+11,2.40E+11,5659641147,203167332,1056870915,156786340,833693853,1.95E+11,6581778711,359188288,4336848684,1.09E+12,45605661,5.33E+11,16324038,2.39E+11,1.98E+12
default,faster,37,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.1415,9733280844,5.03E+11,2.27E+11,5636855707,199766529,1067101285,149109724,834751520,1.82E+11,5664879503,351729709,4392102853,1.02E+12,43196988,5.03E+11,15524335,2.26E+11,1.86E+12
default,fast,22,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.4567,9998720726,6.06E+11,2.70E+11,5841651018,216605546,1077387472,168515982,850124950,2.29E+11,8889754057,386623420,4447745582,1.29E+12,45185191,6.06E+11,18462792,2.69E+11,2.32E+12
default,fast,27,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.9711,9973500953,5.68E+11,2.55E+11,5882285216,210519654,1066415694,160913709,849316411,2.11E+11,7689990076,370888810,4406138373,1.18E+12,51162250,5.68E+11,17615840,2.54E+11,2.14E+12
default,fast,32,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.957,9794240594,5.33E+11,2.40E+11,6352586329,208650826,1100087294,160945120,861462919,1.95E+11,6555648926,368936634,4458716244,1.13E+12,45064492,5.33E+11,18427858,2.39E+11,1.98E+12
default,fast,37,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.1415,9740492022,5.03E+11,2.27E+11,5825677383,198710041,1078104882,151404725,853185135,1.82E+11,5677315379,349593741,4415060785,1.03E+12,43237295,5.03E+11,16642216,2.27E+11,1.86E+12
default,superfast,22,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.4567,9006814371,5.81E+11,2.59E+11,6129936614,133416923,951216477,124489314,679097265,2.20E+11,9016806784,258211943,4172859108,1.25E+12,52351798,5.81E+11,13417964,2.58E+11,2.23E+12
default,superfast,27,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.9711,8953980814,5.45E+11,2.45E+11,6180545703,131213480,973479809,116422130,678014067,2.03E+11,7762057859,245788581,4219749841,1.15E+12,51000525,5.45E+11,12911813,2.44E+11,2.06E+12
default,superfast,32,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.957,8810862192,5.13E+11,2.31E+11,5919813657,126180408,935803442,114249052,670611076,1.88E+11,6712062482,240818523,4125813929,1.07E+12,51100135,5.13E+11,12153357,2.31E+11,1.91E+12
default,superfast,37,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.1415,8715131911,4.86E+11,2.20E+11,5912436101,126281312,951131369,108542938,671471696,1.76E+11,5769116471,235337277,4151743401,1.00E+12,50686916,4.86E+11,12427304,2.19E+11,1.79E+12
default,veryfast,22,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.4567,10125614245,6.07E+11,2.70E+11,6221822709,222588182,1248151380,182608899,918030213,2.29E+11,8895090756,406943893,4921232156,1.30E+12,50757792,6.06E+11,25424972,2.69E+11,2.32E+12
default,veryfast,27,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.9711,9943519069,5.68E+11,2.55E+11,6024525809,210485632,1071695130,162041838,843803248,2.11E+11,7684307002,373254471,4401295865,1.18E+12,48263280,5.68E+11,17885998,2.54E+11,2.14E+12
default,veryfast,32,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.957,9733398774,5.33E+11,2.40E+11,5958180582,203974336,1056739730,151470196,849288644,1.95E+11,6526622553,359947529,4378572451,1.10E+12,44825423,5.33E+11,17047693,2.39E+11,1.99E+12
default,veryfast,37,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.1415,9762144269,5.03E+11,2.27E+11,5856419710,203153441,1079764571,152470921,845200431,1.82E+11,5630208007,356187685,4406047461,1.03E+12,44700370,5.03E+11,16579191,2.26E+11,1.86E+12
hwlike,faster,22,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.4567,9924905928,6.00E+11,2.67E+11,6171515149,220554847,1130693926,178939129,879732881,2.26E+11,8975700165,399849992,4886573912,1.29E+12,51059254,5.99E+11,20397125,2.66E+11,2.29E+12
hwlike,faster,27,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.9711,9849308753,5.62E+11,2.52E+11,6294270006,208412753,1109272248,166072244,882284408,2.08E+11,7596819882,371175695,4725423251,1.19E+12,48554472,5.61E+11,19076417,2.51E+11,2.12E+12
hwlike,faster,32,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.957,9644249621,5.27E+11,2.37E+11,6086307887,199459460,1074303653,154016176,855242491,1.93E+11,6504981164,353135713,4478966453,1.09E+12,46130615,5.27E+11,17111542,2.37E+11,1.96E+12
hwlike,faster,37,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.1415,9676110383,4.98E+11,2.24E+11,5934602425,196348199,1061265802,150157364,846911331,1.80E+11,5611853761,349183380,4357981916,1.02E+12,58864217,4.98E+11,18103352,2.24E+11,1.84E+12
hwlike,fast,22,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.4567,9903851125,6.00E+11,2.67E+11,6296082281,214594970,1125769011,174772016,880750179,2.26E+11,8826835634,389847854,4756593588,1.29E+12,47786786,5.99E+11,21018660,2.66E+11,2.30E+12
hwlike,fast,27,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.9711,9855428491,5.62E+11,2.52E+11,6265150153,207429805,1119088326,167758268,876960145,2.08E+11,7601113152,371751196,4728674730,1.19E+12,47251262,5.61E+11,17912204,2.51E+11,2.12E+12
hwlike,fast,32,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.957,9665868203,5.27E+11,2.37E+11,5835041855,205720575,1053780165,159597815,854056744,1.93E+11,6528048515,367715499,4406224169,1.10E+12,50582108,5.27E+11,19815477,2.37E+11,1.96E+12
hwlike,fast,37,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.1415,9724074766,4.98E+11,2.24E+11,6552371068,197437800,1109298255,154174951,873087026,1.80E+11,5639673588,351198775,4716685760,1.05E+12,45701874,4.98E+11,17060356,2.24E+11,1.84E+12
hwlike,superfast,22,Neon1224_3840x2160_2997fps,1224,3840,30,130,13.4567,9246138317,5.98E+11,2.67E+11,6187727490,182096937,996566634,127032622,687530087,2.25E+11,8954082670,309372906,4228911317,1.28E+12,53895730,5.97E+11,13887065,2.66E+11,2.29E+12
hwlike,superfast,27,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.9711,9175148646,5.60E+11,2.52E+11,6291504833,177180127,997329285,121036057,680394395,2.08E+11,7771373493,296523221,4409987940,1.19E+12,52773230,5.59E+11,12855060,2.51E+11,2.11E+12
hwlike,superfast,32,Neon1224_3840x2160_2997fps,1224,3840,30,130,12.957,8976114935,5.25E+11,2.37E+11,6082560282,171970776,980308701,113704244,667923375,1.92E+11,6717061930,287552394,4218862328,1.10E+12,55202037,5.25E+11,11983348,2.37E+11,1.96E+12
